epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
1,47.323,2.696017,0.531333,0.332333,0.730667,0.138333,433.634599,0.2,0.333333,0.5,0.033333
2,46.3461,1.73647,0.755333,0.347333,0.969667,0.244667,17.726762,0.705,0.336667,0.5,0.116667
3,46.4,1.556698,0.839667,0.341333,0.981,0.284,1.552169,0.901667,0.348333,0.936667,0.301667
4,46.4033,1.451988,0.863667,0.345,0.993333,0.297,2.344253,0.915,0.32,0.658333,0.205
5,46.0677,1.44513,0.863333,0.341,0.988333,0.289667,1.351651,0.891667,0.361667,0.998333,0.32
6,46.5691,1.366262,0.890333,0.351333,0.997333,0.309,1.354659,0.89,0.336667,0.998333,0.3
7,46.661,1.369019,0.892333,0.351333,0.993333,0.311,2.075373,0.873333,0.343333,0.858333,0.265
8,46.1004,1.362671,0.891667,0.355333,0.994333,0.317333,1.364555,0.876667,0.341667,1.0,0.296667
9,46.6867,1.334531,0.898,0.358,0.998,0.324333,1.346536,0.876667,0.351667,0.998333,0.315
10,46.66,1.343835,0.901667,0.352,0.993667,0.312667,1.60386,0.86,0.335,0.946667,0.271667
11,87.3359,1.316057,0.906333,0.358333,0.996667,0.323667,1.299519,0.913333,0.358333,1.0,0.33
12,5.764,1.286486,0.918,0.365,0.999,0.336,1.330739,0.881667,0.358333,1.0,0.308333
13,46.5662,1.278629,0.919667,0.369,0.999333,0.338667,1.315578,0.903333,0.358333,0.998333,0.325
14,46.8083,1.786493,0.906333,0.358333,0.757667,0.250667,1.879307,0.901667,0.333333,0.698333,0.211667
15,46.0559,1.723438,0.905333,0.373667,0.78,0.271333,2.582134,0.865,0.35,0.575,0.173333
16,46.6771,1.31692,0.902,0.367667,0.995,0.335,1.750436,0.866667,0.348333,0.84,0.263333
17,46.6909,1.302644,0.915667,0.36,0.991333,0.331,1.294107,0.913333,0.346667,1.0,0.316667
18,46.127,1.257889,0.919,0.387,0.999667,0.353667,1.2973,0.91,0.34,0.998333,0.311667
19,46.6168,1.255362,0.926667,0.393333,0.997333,0.366,1.360333,0.9,0.365,0.99,0.333333
20,46.7498,1.248436,0.920333,0.390333,0.999,0.362333,5.680771,0.851667,0.345,0.875,0.253333
21,46.7112,1.2435,0.921,0.389,0.998,0.359,1.294407,0.916667,0.35,1.0,0.316667
22,46.2666,1.23533,0.919333,0.396333,0.998,0.363667,1.288146,0.9,0.361667,0.998333,0.318333
23,46.7232,1.22818,0.923667,0.407,0.999667,0.379667,1.316535,0.905,0.348333,0.998333,0.316667
24,46.6741,1.216812,0.925,0.422333,0.999,0.393,1.344419,0.9,0.326667,1.0,0.286667
25,46.1488,1.209987,0.924333,0.42,1.0,0.390667,1.351592,0.886667,0.365,0.998333,0.321667
26,46.7348,1.189504,0.93,0.433667,0.999667,0.403333,1.927664,0.906667,0.36,0.941667,0.318333
27,46.7153,1.197933,0.928333,0.432,0.999,0.4,1.295554,0.896667,0.35,1.0,0.308333
28,46.6411,1.19277,0.926,0.429333,0.997333,0.399,1.286123,0.911667,0.366667,1.0,0.33
29,46.1581,1.18004,0.934333,0.429,1.0,0.401667,1.306297,0.901667,0.363333,1.0,0.316667
30,46.7139,1.171739,0.928333,0.440333,0.997667,0.411,1.296988,0.898333,0.4,1.0,0.356667
31,46.717,1.159317,0.933,0.463,0.999333,0.435,1.295683,0.91,0.39,1.0,0.35
32,46.2177,1.159999,0.932667,0.450667,0.999333,0.416,1.269027,0.911667,0.425,1.0,0.381667
33,46.7029,1.123497,0.94,0.484667,0.998,0.455667,1.323515,0.911667,0.376667,1.0,0.338333
34,46.7357,1.121343,0.94,0.481667,0.998,0.454667,1.30542,0.915,0.396667,1.0,0.355
35,46.1399,1.090541,0.944333,0.479333,1.0,0.454,1.275863,0.903333,0.425,0.998333,0.368333
36,46.6376,1.07855,0.943333,0.480667,0.999667,0.456333,2.681209,0.883333,0.415,0.921667,0.34
37,46.704,1.102525,0.941333,0.496,0.997333,0.466333,1.241611,0.905,0.435,0.996667,0.386667
38,46.5624,1.066111,0.944667,0.509,0.999667,0.483,1.25564,0.908333,0.441667,0.998333,0.388333
39,46.0447,1.047136,0.944,0.511333,0.999333,0.486333,1.307399,0.908333,0.438333,1.0,0.393333
40,46.6469,1.031176,0.949,0.514333,0.999,0.490333,1.27665,0.923333,0.453333,0.998333,0.413333
41,46.5147,1.027642,0.945333,0.526333,0.996667,0.497333,1.540586,0.898333,0.443333,0.978333,0.381667
42,46.2258,1.046961,0.938667,0.512,0.998,0.481667,2.661337,0.896667,0.436667,0.94,0.366667
43,46.5949,1.023822,0.945667,0.528333,0.999333,0.5,1.325195,0.916667,0.428333,1.0,0.391667
44,46.5822,0.999672,0.952667,0.545667,0.999,0.517,1.31224,0.915,0.451667,0.998333,0.411667
45,46.6457,0.988554,0.949667,0.554333,0.999333,0.529667,1.319228,0.916667,0.485,1.0,0.441667
46,46.0962,0.970267,0.956667,0.556667,0.999,0.530667,1.301689,0.91,0.46,0.998333,0.408333
47,46.6759,0.96969,0.958333,0.567333,0.998,0.545333,1.318241,0.92,0.473333,1.0,0.436667
48,46.5072,0.948692,0.955667,0.578667,0.998667,0.552,1.359623,0.923333,0.476667,1.0,0.446667
49,46.6016,0.935568,0.959,0.588,0.998667,0.563667,1.338651,0.915,0.46,0.998333,0.418333
50,46.3344,0.916331,0.957,0.587667,0.999667,0.563333,1.361237,0.926667,0.485,1.0,0.448333
51,46.6276,0.919807,0.956667,0.606667,0.998333,0.580667,1.333382,0.925,0.458333,0.995,0.418333
