epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
21,52.1143,1.09744,1.0,0.377333,0.999667,0.377333,1.179671,1.0,0.343333,0.98,0.338333
22,52.1017,1.087511,1.0,0.396333,0.999667,0.396333,1.121856,1.0,0.33,1.0,0.33
23,51.5659,1.092237,0.998667,0.392667,0.998667,0.390667,1.17793,0.995,0.338333,0.993333,0.333333
24,52.0015,1.104437,0.995333,0.397,0.997333,0.394333,1.149134,0.998333,0.35,1.0,0.348333
25,52.1218,1.087208,0.998667,0.411333,0.996,0.409333,1.116601,1.0,0.363333,1.0,0.363333
26,51.5858,1.048718,0.999667,0.436333,0.999,0.435667,1.101646,0.998333,0.37,1.0,0.368333
27,52.0635,1.037117,0.998667,0.443,0.998333,0.442,1.13537,1.0,0.393333,0.983333,0.38
28,51.602,1.011511,0.999667,0.469,0.997,0.467333,1.053374,1.0,0.416667,1.0,0.416667
29,52.051,0.964832,0.999667,0.479333,0.999,0.478667,1.712305,0.936667,0.463333,0.931667,0.406667
30,52.0852,0.945366,0.997333,0.51,0.996,0.506667,1.074856,1.0,0.466667,0.958333,0.438333
31,51.6375,0.922912,0.997333,0.519333,0.999,0.516667,0.912969,1.0,0.528333,0.996667,0.525
32,52.126,0.891811,0.999,0.55,0.996333,0.548,0.900757,1.0,0.518333,1.0,0.518333
33,52.1237,0.8358,0.997667,0.576667,0.999,0.574,0.830244,1.0,0.596667,1.0,0.596667
34,51.5682,0.833625,0.995667,0.605,0.996667,0.601,2.082241,0.93,0.545,0.86,0.431667
35,52.1506,0.793162,0.996,0.632333,0.996,0.626667,0.839918,1.0,0.611667,0.995,0.606667
36,51.6705,0.724465,0.997333,0.685,0.997,0.681,0.758121,1.0,0.645,1.0,0.645
37,52.1976,0.690685,0.995667,0.710333,0.997333,0.704,0.729046,0.995,0.678333,1.0,0.673333
38,52.0447,0.620865,0.996,0.745667,0.997333,0.740333,2.058851,0.941667,0.703333,0.835,0.558333
39,51.6586,0.573273,0.995,0.772333,0.997333,0.766667,0.585658,1.0,0.75,0.998333,0.748333
40,52.2143,0.471671,0.997667,0.815667,0.996667,0.810667,0.468738,0.996667,0.823333,0.996667,0.816667
41,52.1981,0.407045,0.996,0.850333,0.999,0.846667,0.385059,1.0,0.865,1.0,0.865
42,51.7628,0.368586,0.995,0.874667,0.997333,0.868,0.516794,1.0,0.88,0.97,0.851667
43,52.076,0.298828,0.999,0.887,0.998333,0.884333,0.416805,1.0,0.878333,0.981667,0.863333
44,51.6228,0.316504,0.996667,0.897667,0.993333,0.888333,0.346329,0.996667,0.885,0.991667,0.875
45,52.2091,0.266103,0.996,0.913,0.994667,0.904333,0.314464,0.998333,0.908333,0.998333,0.905
46,52.1255,0.229968,0.997333,0.922,0.997667,0.918,0.339835,1.0,0.925,0.97,0.895
47,51.7064,0.196284,0.997667,0.936333,0.999333,0.933333,0.16534,0.998333,0.941667,1.0,0.94
48,52.1302,0.158473,0.998,0.95,0.998333,0.946667,0.12861,1.0,0.961667,1.0,0.961667
49,52.215,0.145862,0.998,0.956,1.0,0.954333,0.145631,1.0,0.963333,1.0,0.963333
50,51.6964,0.115184,0.999,0.961667,1.0,0.960667,0.147422,1.0,0.953333,1.0,0.953333
51,52.1681,0.143022,0.997333,0.952667,0.999,0.949,2.209175,0.691667,0.688333,0.996667,0.491667
52,51.7538,0.204453,0.998,0.941333,0.993333,0.933333,0.176236,1.0,0.95,0.993333,0.943333
53,52.157,0.146712,0.997667,0.955,0.999667,0.952333,0.105211,1.0,0.961667,1.0,0.961667
54,52.1872,0.115745,0.997667,0.970667,0.996667,0.965333,0.109676,1.0,0.97,1.0,0.97
55,51.6441,0.107582,0.999,0.965667,0.999667,0.964333,0.159315,1.0,0.958333,1.0,0.958333
56,52.2082,0.116495,0.998667,0.965667,0.996333,0.961333,0.180768,1.0,0.95,0.998333,0.948333
57,51.9042,0.093287,0.999,0.970333,0.998667,0.968,34.902071,0.65,0.691667,0.916667,0.498333
58,52.1112,0.085655,0.998333,0.973667,0.998667,0.970667,0.085925,1.0,0.97,0.998333,0.968333
59,52.207,0.080845,0.997333,0.978667,0.999667,0.975667,0.102405,1.0,0.965,1.0,0.965
60,51.6405,0.072525,0.998,0.979333,1.0,0.977333,0.074808,1.0,0.986667,1.0,0.986667
61,52.1788,0.101916,0.997667,0.973667,0.998,0.969667,0.126951,1.0,0.96,0.998333,0.958333
62,51.8529,0.114774,0.998333,0.971667,0.996,0.966333,0.120666,1.0,0.96,1.0,0.96
63,52.2002,0.080128,0.997333,0.976,1.0,0.973333,0.06444,1.0,0.98,0.998333,0.978333
64,52.169,0.099084,0.998667,0.975,1.0,0.973667,0.057252,1.0,0.981667,0.998333,0.98
65,51.7748,0.081616,0.998667,0.974667,0.999667,0.973,0.103754,1.0,0.976667,1.0,0.976667
66,52.2229,0.064794,0.998333,0.983,0.998,0.979333,0.059084,1.0,0.983333,1.0,0.983333
67,52.2045,0.102527,0.998667,0.972,0.997667,0.969333,4.647454,0.751667,0.645,0.875,0.436667
68,51.7092,0.089753,0.999667,0.976,0.998333,0.974,0.05045,1.0,0.983333,1.0,0.983333
69,52.211,0.068308,0.999333,0.981,0.998,0.978333,1.283928,0.881667,0.878333,0.971667,0.781667
70,51.8429,0.050755,0.999667,0.985333,0.999,0.984,0.193723,1.0,0.981667,0.978333,0.96
71,52.3893,0.043446,0.999667,0.985333,0.999667,0.984667,0.043866,1.0,0.981667,1.0,0.981667
72,52.1994,0.04256,0.998667,0.988333,0.999,0.986,0.046589,1.0,0.985,1.0,0.985
73,51.7199,0.044953,0.999,0.985333,0.999333,0.983667,0.049297,1.0,0.983333,1.0,0.983333
74,52.1665,0.044272,0.997667,0.987667,0.999667,0.985,0.073324,1.0,0.983333,0.998333,0.981667
75,51.7223,0.069,0.997667,0.978667,0.999667,0.976,19.901512,0.473333,0.625,0.538333,0.15
