epoch,train_loss,val_loss,train_acc_exact,val_acc_exact,train_mae_speed,val_mae_speed,train_mae_omega,val_mae_omega,train_rmse_speed,val_rmse_speed,train_rmse_omega,val_rmse_omega,score
1,3.3614918370246887,2.9511385226249693,0.058166666666666665,0.115,0.1317566256125768,0.14406193176905313,0.30437336254119873,0.2993441836039225,0.1764932584447664,0.16646173757963964,0.3445789976473786,0.3430015478766523,-0.10670305768648781
2,2.8561338996887207,2.7354351699352266,0.1265,0.135,0.11570995998382569,0.0868381675084432,0.2997305057843526,0.29886106808980306,0.1474911493337293,0.10420197844016332,0.3430256311957821,0.3395273956300076,-0.05784961779912312
3,2.73994127869606,2.6815120720863344,0.14266666666666666,0.12,0.07815041478474935,0.05005985140800476,0.3002869175275167,0.29902098337809246,0.1022328043076639,0.07194608595160283,0.34078702969250624,0.339230683507919,-0.0545404173930486
4,2.661983468770981,2.5427846682071684,0.15116666666666667,0.14583333333333334,0.062092049717903136,0.045336852173010506,0.2995360557238261,0.30280681053797404,0.08160525274355424,0.0641378259580475,0.3405479607094767,0.33867012384263334,-0.028238498022158914
5,2.3289216578006746,2.23767479300499,0.202,0.1875,0.05500158472855886,0.03382431467374166,0.2999474539756775,0.3005802210172017,0.07038885056125192,0.04688464356936047,0.3410133622171983,0.33936920094321427,0.02029773215452832
6,2.2466782076358793,2.230436671972275,0.21516666666666667,0.17666666666666667,0.04408506723244985,0.03194491053620974,0.3003356523513794,0.30257427056630454,0.05692999806617576,0.04106202985891409,0.3394866540501972,0.340352150364787,0.00940707611540953
7,2.231453947544098,2.223304818868637,0.2145,0.185,0.03771351991097133,0.027775507072607675,0.30014962816238405,0.30085321148236593,0.04845109112474069,0.03641202707869115,0.3386867936136299,0.33950545387213343,0.020685640722513193
8,2.2220156934261324,2.221830790042877,0.224,0.19333333333333333,0.03466848731040954,0.02815242826938629,0.2975658276875814,0.3021148117383321,0.04489220476247658,0.036713030425463734,0.336425545377238,0.3390464614848531,0.02819971332947413
9,2.217370353937149,2.21133735537529,0.221,0.19666666666666666,0.03165044720967611,0.023709066112836203,0.2985208387374878,0.29941672245661416,0.040752122945558904,0.030330477962568318,0.3368187280790372,0.3404201571162249,0.035103772381941484
10,2.2122921369075774,2.211243954896927,0.225,0.1875,0.0304845669567585,0.026254231035709383,0.2978244299888611,0.3016459306081136,0.03965702085338233,0.03324864216283746,0.33652539288644034,0.3392740934217463,0.02354991917808849
11,2.206228514671326,2.222624804973602,0.23733333333333334,0.18,0.02917839440703392,0.02293241913119952,0.29831291309992475,0.30100714524586997,0.03741947216381137,0.02921274030517145,0.33625840714260125,0.34047887129122023,0.018030217811465243
