epoch,train_loss,val_loss,train_acc_exact,val_acc_exact,train_mae_speed,val_mae_speed,train_mae_omega,val_mae_omega,train_rmse_speed,val_rmse_speed,train_rmse_omega,val_rmse_omega,score
1,2.821619175990423,2.5236890188852947,0.11716666666666667,0.12583333333333332,0.12678374566634495,0.08160567869742712,0.30527220129966737,0.2990504757563273,0.16195147001313664,0.11243682976366218,0.3550995070283319,0.36151754607008557,-0.0644947438935439
2,1.8790271156628926,3.2636810771624245,0.19566666666666666,0.1075,0.07520239587624868,0.057095920195182163,0.30085519949595135,0.29790602207183836,0.09654777014315796,0.07648055792883103,0.34684386076356744,0.352670020016452,-0.07000097113351027
3,1.7759527508417765,1.7613685468832652,0.206,0.19083333333333333,0.05327314035097758,0.06041253959139188,0.29988863786061604,0.29605146328608195,0.07032609299777944,0.07551618046513187,0.34192026482567744,0.34486670882750625,0.012601331894596418
4,1.7631321625709533,1.7370967177549999,0.20033333333333334,0.19416666666666665,0.0475289216041565,0.0331365942209959,0.299199961344401,0.3021400551001231,0.06325171314080306,0.04420115883132139,0.3404830152567219,0.340765853946827,0.026528342006107153
5,1.7743458632628124,1.7496820831298827,0.20216666666666666,0.19083333333333333,0.04670280460516612,0.03735175872842471,0.29911262965202334,0.3004379733403524,0.06183893544481809,0.048436019875487464,0.33966571947426794,0.3454207959674127,0.021938467298944775
6,1.7438028783798218,1.7295013507207235,0.2105,0.19333333333333333,0.040150296847025556,0.030320724646250408,0.299863525390625,0.3009892018636068,0.05396302561390012,0.04022148569750764,0.3402529069457275,0.34009241981530136,0.027678370078404735
7,1.7393853492736817,1.7424556903044384,0.211,0.175,0.036283777515093485,0.028135778258244197,0.29905996735890705,0.29912036259969077,0.04898846660654282,0.037705623702131784,0.3390653059589872,0.34231092732376844,0.011371929571032502
8,1.736786701520284,1.7357701718807221,0.21166666666666667,0.2025,0.03709949711461862,0.028072840869426727,0.2990564332008362,0.29668312311172484,0.05045665989089152,0.03835676695603528,0.3391939524544166,0.341374625829815,0.04012201800942422
9,1.7345815869967143,1.7322881551583609,0.2135,0.18833333333333332,0.0357887247800827,0.031991573125123976,0.2991737439632416,0.2998384388287862,0.04899786204767513,0.0395857506461458,0.3401686765626039,0.339146813077902,0.022418327356378248
10,1.7323799573580423,2.057183494170507,0.21616666666666667,0.18,0.032569541782140735,0.035991350412368776,0.2984894708792369,0.29845150947570803,0.04500594471947908,0.04377968077952554,0.33855376220027383,0.3403435534474711,0.012778570055961586
11,1.734624168952306,67.51038698832194,0.2275,0.056666666666666664,0.037990799968441326,0.2044318081935247,0.29867910194396974,0.3201682217915853,0.05117582363413667,0.24956852912514432,0.3389133369615839,0.43954396079071006,-0.20563334832588828
12,1.7257741951942445,1.7465590476989745,0.22066666666666668,0.19666666666666666,0.03338355562587579,0.02212590679526329,0.298232452472051,0.2988902946313222,0.04654264369319625,0.02967500185670053,0.33766999755250837,0.34181747447109717,0.03615856595337391
13,1.7238041292031605,1.7555884671211244,0.222,0.21833333333333332,0.03118518301844597,0.031084735319018363,0.29771352648735044,0.29892494599024455,0.04363190117512959,0.040937390077057524,0.33792915553796776,0.34281151120841025,0.05332849267870188
14,1.7209614144961038,1.7386900027592977,0.22883333333333333,0.20583333333333334,0.029752976407607396,0.023898451862235864,0.29833983461062114,0.29865365584691367,0.041068654074167654,0.03154452845242649,0.3382089997002591,0.3425123710556069,0.044557279478758566
15,1.7174024544556936,384.92463338216146,0.23166666666666666,0.03333333333333333,0.030431602815787,0.31993547717730203,0.29794570891062416,0.3372362915674845,0.041902332368761855,0.3576748735982271,0.3377989233748804,0.47714161773650654,-0.29525255103905995
16,1.7175461163520813,1.73139639377594,0.236,0.21416666666666667,0.03237591240803401,0.021970868209997812,0.2964405940373739,0.303624716202418,0.0449322223943489,0.03067548111746054,0.33690948176564045,0.3422844846594621,0.05136887446045876
17,1.711780410528183,1.7416458241144817,0.24116666666666667,0.21166666666666667,0.031048627346754076,0.02989597378919522,0.2966049531300863,0.29860522429148356,0.04427651089078619,0.04193732334243126,0.33680593643734996,0.33838785707379454,0.047416067626327274
18,1.7324135078589122,206.00205317179362,0.23333333333333334,0.0375,0.03479470631480217,0.29005459785461424,0.29710550514856976,0.3371869520346324,0.04853979034866638,0.3167494494165675,0.3380542827723468,0.47704225499353453,-0.27612077494462334
19,1.7190734865665436,1.7485574181874592,0.238,0.195,0.033187756717205044,0.026296257823705673,0.2957881046930949,0.3043698227405548,0.04623374384517699,0.03442139368940801,0.33698652496243997,0.3424746920871926,0.029666959717869784
20,1.7022137892246247,13.682745456695557,0.23966666666666667,0.09583333333333334,0.02944818310936292,0.050044577717781064,0.2925939476490021,0.3057679788271586,0.042657276909441155,0.08347035764287145,0.33337274876651984,0.36778921403099885,-0.08207294493913651
21,1.700546492099762,1.9977969857056936,0.23983333333333334,0.18666666666666668,0.03359186915059884,0.02865671258419752,0.292076149225235,0.3006484031677246,0.048450122471690435,0.038584167298118525,0.33307526872692717,0.3444385181749514,0.022014108790705617
22,1.6945979804992677,1.740946036974589,0.2515,0.19416666666666665,0.032750753968954084,0.03200310143331687,0.28859914096196493,0.29093311190605164,0.048393155771391534,0.04745506565000649,0.3296408990645271,0.33725107573537244,0.0326985599969824
23,1.6957579878966014,1.7434576964378357,0.2535,0.22083333333333333,0.03163307150204976,0.023796227518469094,0.28427894099553425,0.2905057867368062,0.0461079008295124,0.03587076792070855,0.32684831073279325,0.33319204803217395,0.06368232620569567
24,1.6851442190806072,1.7385684521993001,0.2645,0.21583333333333332,0.03140626549224059,0.02558467857539654,0.2853508971532186,0.291766832669576,0.04676846054520744,0.036727581556304345,0.3272915933189253,0.33605282807344744,0.05715757771084706
25,1.6701279357274372,1.7501967724164327,0.2663333333333333,0.22083333333333333,0.03284591603279114,0.026323903140922388,0.2791356656551361,0.2894867738087972,0.048005925408633285,0.03661558740862996,0.3217785238843472,0.33800734809970845,0.06292799485847353
