epoch,train_loss,val_loss,train_acc_exact,val_acc_exact,train_mae_speed,val_mae_speed,train_mae_omega,val_mae_omega,train_rmse_speed,val_rmse_speed,train_rmse_omega,val_rmse_omega,score
1,3.386185324986776,2.984044408798218,0.0655,0.13416666666666666,0.27959989905357363,0.2720867149035136,0.2570486125946045,0.2684531013170878,0.32286129886987097,0.31323803724932997,0.2897368889591431,0.2883851344005179,-0.13610324144363406
2,2.853894747098287,2.655833188692729,0.1325,0.16666666666666666,0.23308415786425274,0.1867559051513672,0.2699399561882019,0.26450776974360146,0.2773788815665562,0.22816133231595676,0.29628519671371445,0.28891887223911356,-0.05896517078081767
3,2.612073715527852,2.4628737290700276,0.17816666666666667,0.2,0.18566940585772196,0.15429920434951783,0.2664187094370524,0.26853427569071453,0.2261013354962469,0.19064218894400994,0.2921308847475862,0.28925697383205246,-0.011416740020116167
4,2.4453779808680216,2.359156537055969,0.21733333333333332,0.23333333333333334,0.15190505083401998,0.12727529048919678,0.2658376482327779,0.2629517308870951,0.19118312325569842,0.1590532542616205,0.28951962673615395,0.28721231600333036,0.03821982264518739
5,2.343270805676778,2.273036003112793,0.24433333333333335,0.24083333333333334,0.13500018592675528,0.11699271579583485,0.26547942638397215,0.2702559200922648,0.17223393876160858,0.14430783763522506,0.2880864942642263,0.286657265455393,0.047209015389283515
6,2.272202534675598,2.20160661538442,0.2738333333333333,0.25083333333333335,0.12904137861728668,0.1049170873562495,0.2635752838452657,0.26918617248535154,0.16536869337325869,0.1336969737158487,0.2859198228829925,0.28712574641809246,0.06378170341253284
7,2.204431574344635,2.1177401304244996,0.3006666666666667,0.29,0.12561197181542713,0.10692387541135152,0.262460444132487,0.26255369583765664,0.16340310000641248,0.13997872310483367,0.2854761913396636,0.28526699441417874,0.1052612143754959
8,2.0259720134735106,1.9490774234135946,0.36633333333333334,0.36083333333333334,0.1276609965165456,0.11164062062899271,0.2606077502568563,0.26965880950291954,0.1653226463627003,0.14458462640250982,0.2854768374403548,0.2842172314290643,0.1701836182673772
9,1.9197519739468893,1.8723456541697183,0.4008333333333333,0.395,0.12205302143096924,0.1017676967382431,0.2622023909886678,0.2623448101679484,0.158286794146125,0.127915189275794,0.28437466142794954,0.2843282126619267,0.21294374654690426
10,1.8761281792322795,1.8402179757754007,0.42916666666666664,0.4,0.11725392059485118,0.09853797992070516,0.25664660104115805,0.26674243052800495,0.15334314718102704,0.12326936971168279,0.2796257851705724,0.2803470326206903,0.21735979477564496
11,1.8415069969495137,1.802202836672465,0.44766666666666666,0.4475,0.10876527996857961,0.09086388190587362,0.25146972386042277,0.2608828767140706,0.14374831625394613,0.11626486801108143,0.2754036468240857,0.27428011628718846,0.27162662069002785
12,1.785686563650767,1.7806121468544007,0.4935,0.4725,0.10383207472165426,0.08592747489611308,0.23732441584269207,0.25027040878931683,0.1377628597578917,0.11325767140163599,0.26491853901442536,0.26905797160757755,0.304401058157285
13,1.7336017004648845,1.7451059699058533,0.5135,0.45416666666666666,0.10122650996843974,0.08873061696688334,0.22876879874865214,0.22792207479476928,0.13487955595979859,0.11519077909562493,0.2586551741594216,0.262532729424521,0.2958403207858403
14,1.6758000445365906,1.6942749619483948,0.5501666666666667,0.5075,0.09603470015525818,0.08339013834794362,0.21870824114481607,0.22716826558113098,0.1301837126215609,0.11099852738114184,0.25110734667360474,0.25500555130581953,0.35222079803546263
15,1.6325114973386128,1.6627785960833232,0.5696666666666667,0.5208333333333334,0.09447380614280701,0.0806722221771876,0.21202641423543295,0.21321786522865296,0.12814393335881347,0.10886988191768616,0.24499943690981352,0.25033782723696335,0.3738882896304131
16,1.5879117918014527,1.6085973501205444,0.603,0.5458333333333333,0.0916560974518458,0.07497490425904592,0.2046146728992462,0.20735599319140116,0.12489100235983393,0.10276200288033958,0.23893293114904882,0.24183845121490025,0.40466788460810976
17,1.5510800337791444,1.5692462126413982,0.6351666666666667,0.6116666666666667,0.09274387919902802,0.07700111269950867,0.19471195332209268,0.1990238384405772,0.12549791111591335,0.10481311677468065,0.22968729667914078,0.234571126470072,0.47365419109662377
18,1.5113305648167927,1.5476190527280171,0.6766666666666666,0.62,0.093482781291008,0.07842808286348979,0.18468051409721375,0.19038063287734985,0.12579080164323322,0.10473233924508048,0.22071953046922574,0.22563701937530264,0.4855956421295802
19,1.4725057991345722,1.5195648709932963,0.7093333333333334,0.6416666666666667,0.094595681031545,0.0824333397547404,0.17455790829658507,0.17450472672780354,0.12651227425407272,0.10856527668746169,0.211873294688426,0.22330437853871352,0.5131976334253947
20,1.4305140995979309,1.5025142828623455,0.7396666666666667,0.6758333333333333,0.09664293611049653,0.07961824208498001,0.1591360029379527,0.1673318886756897,0.13016426689886398,0.10982097619362648,0.19836360914857884,0.20575091456294597,0.5523582679529984
21,1.3717684427897134,1.4203328569730123,0.7863333333333333,0.7341666666666666,0.09751978103319804,0.08728814005851745,0.14240566448370615,0.14054341475168863,0.13095942080463238,0.1156858748452004,0.182169653840177,0.19076394999570656,0.6202508892615636
22,1.3177603761355081,1.3715271711349488,0.8191666666666667,0.7708333333333334,0.09692860571543375,0.08021472235520681,0.12861379512151083,0.13680959482987723,0.13002481947307332,0.10867842522193111,0.16901659779837203,0.18097423396899803,0.6623211747407913
23,1.2810818688074748,1.3356679916381835,0.8435,0.7891666666666667,0.09696694680054982,0.07968270778656006,0.11812094128131867,0.12212335884571075,0.13101370269617765,0.1084812592517705,0.15798497280530532,0.1655104613720524,0.6882636333505313
24,1.2352968128522237,1.2742318590482076,0.8716666666666667,0.8375,0.09711975280443827,0.08047280450661977,0.11069874986012777,0.11260910252730051,0.13129236646371092,0.10743538182047398,0.14779128090024185,0.15423122747821244,0.7409590464830399
25,1.1989238166809082,1.244471287727356,0.8956666666666667,0.8616666666666667,0.09721000595887502,0.0835649033387502,0.10341882979869843,0.10810962657133738,0.13087444381875019,0.11501723931464058,0.13938166310900707,0.14866165352511962,0.765829401711623
26,1.1646859089533488,1.2395807147026061,0.9126666666666666,0.8616666666666667,0.09819674905141194,0.08731024026870728,0.0974446265300115,0.10880274832248688,0.13243163902722102,0.11526059213456308,0.13153579127821585,0.14831646401629436,0.7636101723710697
27,1.1451295773188273,1.1858282367388406,0.9276666666666666,0.8883333333333333,0.09633388141791026,0.07945326646169026,0.09233167509237926,0.10059514363606771,0.13051211319868428,0.10765862552714539,0.12489699269977034,0.1386084980376998,0.7983091282844543
28,1.1242148145039876,1.1629540920257568,0.9386666666666666,0.9,0.09527311491966248,0.07886909484863282,0.0877890123128891,0.09594788451989492,0.12932083626235105,0.10499106372922837,0.12001336777424365,0.1336854209331027,0.8125915103157362
29,1.1000342043240865,1.1453154643376668,0.9516666666666667,0.9075,0.09484384914239248,0.0776519912481308,0.0826959220568339,0.09031680921713511,0.1287731769797276,0.10389079054218149,0.11322892030492031,0.12875103718994158,0.823515599767367
30,1.0805863829453786,1.132446297009786,0.9591666666666666,0.9058333333333334,0.09092037375768025,0.07589745422204336,0.07829043833414713,0.08552101989587148,0.12330058995705437,0.10246167535451951,0.1081848222238442,0.12564753687290967,0.825124096274376
31,1.0673023748397827,1.119734005133311,0.9646666666666667,0.9175,0.08972549076875051,0.07637057920296987,0.0746661539475123,0.0806850802898407,0.12195691375907594,0.10364454943933606,0.10345798760369927,0.11817056133589728,0.8389721702535947
32,1.057222839196523,1.1156988461812338,0.9688333333333333,0.9216666666666666,0.08749525133768718,0.07465200662612916,0.07275491491953531,0.08167525589466094,0.11969617220417131,0.10163189583448394,0.10136474779166192,0.1204674112572935,0.8435030354062716
33,1.0419109030564626,1.0993979434172312,0.9721666666666666,0.9283333333333333,0.0867002325852712,0.07261860410372416,0.06761107317606609,0.07434878627459209,0.11850937871497169,0.09896449962862548,0.09434863217685531,0.11189738194248024,0.8548496381441753
34,1.037138641277949,1.0815024654070535,0.9751666666666666,0.9366666666666666,0.08299019491672516,0.07331152617931366,0.06603170716762542,0.07138410786787669,0.11354265402516235,0.09744794615020116,0.09327220852429335,0.10698189194822377,0.8643188496430715
35,1.031209314664205,1.0797845005989075,0.9795,0.9408333333333333,0.08254483739535014,0.06994057218233744,0.06496267378330231,0.069491339524587,0.11309581552033324,0.09448180974717679,0.09135460522168343,0.10539971871116069,0.8711173774798711
36,1.0178413812319438,1.0916120608647664,0.9811666666666666,0.9333333333333333,0.0820386507511139,0.06829634189605713,0.06086388901869456,0.0654956458012263,0.11357815842534619,0.09463961619057332,0.08569605368991147,0.10108182396280085,0.8664373394846916
37,1.014070212841034,1.0807485381762187,0.9821666666666666,0.935,0.08045035076141357,0.06671296099821726,0.058454284568627675,0.06577758153279623,0.11100080541978637,0.09257569155600005,0.08336366378890413,0.09847162780341688,0.8687547287344933
38,1.0098088904221854,1.062329896291097,0.9845,0.945,0.07835072084267934,0.06677825520435969,0.05757566199700038,0.06278699239095052,0.10802103110025242,0.090398124434826,0.0820668617105889,0.09677421591715048,0.8802173762023449
39,1.0042611106236776,1.0647593994935354,0.9855,0.94,0.0782095449368159,0.06776321013768515,0.05488909602165222,0.06134378810723622,0.10770431886763285,0.0910073935588894,0.07746729430487385,0.09779228583782416,0.8754465008775393
40,0.9965665662288665,1.0533520181973774,0.9881666666666666,0.9483333333333334,0.07542790512243906,0.06392550816138586,0.053451812247435254,0.05865567237138748,0.10419646403977359,0.08678185498090037,0.07791516545557137,0.09166669346617538,0.8870427430669467
41,0.994546347061793,1.0633267362912495,0.9881666666666666,0.9458333333333333,0.07436154957612355,0.06402310212453206,0.05156405005852381,0.059611914455890654,0.10294167912630801,0.08777333217841454,0.07377423567614322,0.09726384785572144,0.8840158250431219
42,0.9968148219585419,1.0541864037513733,0.9873333333333333,0.9475,0.07496953920523326,0.06324425081411998,0.04988548368215561,0.06128433495759964,0.10400741576003023,0.08712722726535468,0.0737600982027533,0.09667282407654508,0.8852357071141402
43,0.9838561205069224,1.0541322489579519,0.9901666666666666,0.9433333333333334,0.0734103931983312,0.05952683617671331,0.04849778672059377,0.05662954101959864,0.10149705630676496,0.08159928126758316,0.06921079176450977,0.09211952439765436,0.8852551447351774
44,0.9833896593252818,1.0435543835163117,0.9911666666666666,0.9508333333333333,0.07277985940376917,0.06106291125218073,0.04769463676214218,0.054113833904266356,0.10112855938901769,0.08464277685391346,0.0699248309016783,0.08948688827736645,0.8932449607551097
45,0.9823865966002147,1.0387553334236146,0.9896666666666667,0.9491666666666667,0.07109167410929998,0.06006022324164709,0.04605549909671148,0.053553889195124306,0.09839104559143469,0.08208457106941554,0.06708207071058407,0.09145114474061973,0.892359610448281
46,0.9759605932235718,1.037185126543045,0.991,0.9491666666666667,0.07029428456226984,0.059850953817367554,0.04430048416058222,0.051390603085358935,0.09785050392212796,0.08271739750102168,0.06575883360900024,0.08599278015850206,0.8935458882153035
47,0.9739309930801392,1.038404009739558,0.994,0.9475,0.07045590450366337,0.05852047791083654,0.04415369898080826,0.05047226955493291,0.09838258096853546,0.08128309989360634,0.06479328639274051,0.08285413852117976,0.8930036262671153
48,0.9730096467336019,1.0311749656995137,0.9925,0.9475,0.06873009848594666,0.05630264153083166,0.04248354576031367,0.05138274908065796,0.09502148435100671,0.07807362758871811,0.06362773790141044,0.08965790725591048,0.8936573046942552
49,0.9680174986521403,1.0356199900309244,0.994,0.9516666666666667,0.06682215197881063,0.05562209745248159,0.04068333085378011,0.048227611581484475,0.09311018046076416,0.0779981154188437,0.06001696086940499,0.08487766471013417,0.8997418121496836
50,0.9689346249898275,1.029523136218389,0.9935,0.9525,0.06663477945327759,0.05721656918525696,0.04040622649590175,0.04905112187067668,0.09294851682648687,0.0781380458906545,0.061144184165990934,0.0872923343034688,0.8993661544720332
51,0.9650328560670217,1.02305765748024,0.9946666666666667,0.9583333333333334,0.06564057328303655,0.05576927115519841,0.03914839738607406,0.04742633849382401,0.09151664481013544,0.07711445506637138,0.05873725950699474,0.08195260626407819,0.9067355285088221
52,0.9616892059644063,1.035573015610377,0.9948333333333333,0.9458333333333333,0.06562130175034205,0.054132095475991564,0.03812243402004242,0.04826289782921473,0.09149769465079786,0.07508707662336242,0.057162387220500974,0.08656827046398295,0.8946358366807301
53,0.9614902774492899,1.0263673146565755,0.9941666666666666,0.9525,0.06457124594847362,0.05641580144564311,0.036775487323602044,0.04731108109156291,0.09020860597163283,0.07746859566643799,0.056176250780965414,0.08520272576874983,0.900636558731397
54,0.9603404609362284,1.0256281693776448,0.9966666666666667,0.955,0.06540090737740199,0.053748495777448016,0.03613286568721136,0.04471155713001887,0.09107493953650035,0.07504415156251522,0.05528590006231247,0.08029732433844615,0.9057699735462665
55,0.956529414653778,1.0293279906113944,0.9955,0.9525,0.06449653532107671,0.05283449540535609,0.03501649890343348,0.04420929968357086,0.08966538384750722,0.07402175861155755,0.052160427409383106,0.08110521233606051,0.9039781024555366
56,0.9555938700834911,1.0181247214476268,0.995,0.955,0.0641532297929128,0.05269134591023127,0.033613351424535115,0.04264428128798803,0.08888133093662116,0.0743360645462156,0.05114497294174904,0.07821890968465717,0.9073321864008903
57,0.9534639588991801,1.0226960082848866,0.9965,0.9525,0.06276118179162343,0.05236996392409007,0.034345985253651935,0.04397135446468989,0.08747781939312049,0.07327140505081108,0.0524394398799519,0.07788937439403967,0.90432934080561
58,0.9524010117848715,1.0204848269621531,0.9961666666666666,0.9541666666666667,0.06183260617653529,0.05153624256451925,0.03334226004282633,0.04378937731186549,0.08686420869641649,0.07263193330304114,0.05079010509043244,0.08146324478686184,0.9065038567284743
59,0.9523457312583923,1.0178478380044302,0.9963333333333333,0.955,0.06198978861172994,0.05174670418103536,0.03282042491436005,0.04220989684263865,0.08675288469351304,0.07266504121733817,0.0499708819415653,0.08094241739337418,0.9080216994881629
60,0.9518802487850189,1.0240845123926798,0.9963333333333333,0.9533333333333334,0.0615124525030454,0.05097135891517003,0.03241455618540446,0.04113927563031514,0.08561530653817545,0.0716739835903685,0.04980222857706998,0.08078482334662375,0.9072780160605908
61,0.9477679101626079,1.0184040784835815,0.9971666666666666,0.9541666666666667,0.05996969638268153,0.05222551316022873,0.03101945149898529,0.03985714137554169,0.08375657458796479,0.07226810081639796,0.047677526222627754,0.07413912360346342,0.9081253393987815
62,0.9483770581086477,1.0193025887012481,0.9965,0.9541666666666667,0.06076123863458634,0.05049880196650823,0.03061144032080968,0.04005547886093457,0.08530956914196722,0.07091049034087442,0.046771414230974175,0.07967386419294062,0.9088895262529453
63,0.9475576988855998,1.0129634161790213,0.9975,0.9566666666666667,0.06071103709936142,0.05153068244457245,0.03020441875855128,0.03873688548803329,0.08521698277041892,0.07155430036736413,0.04585751421693393,0.07552041607226277,0.9115328827003638
64,0.9442555185159047,1.0132439136505127,0.9978333333333333,0.9566666666666667,0.05997623856862386,0.050635614891846974,0.028740505933761595,0.04003099088867505,0.08353327124621844,0.07137475876786886,0.04469372770192711,0.0785522933600184,0.9113333637764056
65,0.9445983914534251,1.0121304253737131,0.9976666666666667,0.9558333333333333,0.05954482730229695,0.050596284766991934,0.02931236724058787,0.03935535435875257,0.08289182864030437,0.07099264233580847,0.04575080559376066,0.07819602604684436,0.9108575137704611
66,0.944011359612147,1.013468583424886,0.9986666666666667,0.9525,0.0590063611070315,0.04958609789609909,0.02885047972202301,0.039022763421138126,0.08324956669374868,0.06975927751919363,0.04494004563815784,0.07794182371386739,0.9081955693413815
67,0.9418775633970896,1.0129343469937642,0.998,0.9525,0.05791406047344208,0.04958193689584732,0.027033252755800884,0.03904613986611366,0.08108554698454214,0.06919171830558855,0.042637699330421594,0.07712819912385788,0.9081859616190195
68,0.9415080686410268,1.0113799393177032,0.9981666666666666,0.9566666666666667,0.0576411349773407,0.05023902694384257,0.0271227090160052,0.03745571662982305,0.08076073416463758,0.07007696096721551,0.0431040921111689,0.0751601002143807,0.9128192948798338
69,0.9409127422173817,1.0154884099960326,0.9983333333333333,0.955,0.0574559501806895,0.04889069398244222,0.026552835663159687,0.0378428515791893,0.0804008029352782,0.06906077066869992,0.040464184996367,0.07615026259091723,0.9116332272191842
70,0.94133935491244,1.0099227627118428,0.9976666666666667,0.9575,0.05812467887004216,0.04966792643070221,0.026553838392098746,0.037052614937225975,0.08216818031112726,0.06955339091746128,0.041684762226586576,0.07482358640433283,0.9141397293160359
71,0.9386812281608582,1.011784319082896,0.9983333333333333,0.9558333333333333,0.05779830801486969,0.047866680522759754,0.025589695572853087,0.03802926674485207,0.08077490829954803,0.06740431640562228,0.038456002113956486,0.07905968350236264,0.9128853596995274
72,0.93932834426562,1.0085024694601694,0.9985,0.9575,0.057293736437956495,0.04750078737735748,0.02522185162703196,0.035844483574231464,0.0808527897642632,0.06706195276535715,0.03914989449156622,0.07486057306286571,0.9158273645242055
73,0.937255607843399,1.0093727588653565,0.999,0.96,0.05643703313668569,0.047978610197703046,0.025122477849324545,0.037347169071435926,0.07907696201686824,0.06748101656995482,0.03854330634214167,0.07980193189770217,0.9173371103654304
74,0.9369955289363862,1.0104358573754628,0.9991666666666666,0.9566666666666667,0.056434595684210456,0.04756177266438802,0.02513063136736552,0.03716696659723918,0.07904568344442697,0.06692843921317061,0.0401244367709619,0.07844116306158004,0.9143022970358531
