epoch,train_loss,val_loss,train_acc_exact,val_acc_exact,train_mae_speed,val_mae_speed,train_mae_omega,val_mae_omega,train_rmse_speed,val_rmse_speed,train_rmse_omega,val_rmse_omega,score
1,3.1917913916905722,3.141349125703176,0.09583333333333334,0.08583333333333333,0.2330504207611084,0.1648891733090083,0.30334488248825076,0.3034957226117452,0.2780238100342505,0.2056108530882702,0.34455991958739673,0.34767272610144667,-0.14835911462704343
2,2.316660687128703,2.18505589167277,0.16766666666666666,0.18583333333333332,0.14906526835759482,0.11465351035197575,0.30066362233956656,0.3016036415100098,0.19064690643822524,0.1484934226317681,0.34089627176034465,0.3398154842563034,-0.022295242597659443
3,2.202068134466807,2.180639660358429,0.1705,0.20583333333333334,0.12740030819177628,0.10589647630850474,0.2998535931905111,0.30093856890996296,0.16519215431420758,0.14131169600246088,0.3395162650832083,0.34410750063341367,0.002415810724099493
4,2.1415962688922883,3.128505179087321,0.20083333333333334,0.14583333333333334,0.11848446094989777,0.10799878478050232,0.2988887998263041,0.3023104310035706,0.1551278711791505,0.1437039415112252,0.3375532845831515,0.34649604367717246,-0.05932127455870309
5,2.109382078965505,2.028131006161372,0.22183333333333333,0.22583333333333333,0.11872644980748494,0.10547279536724091,0.29842700839042663,0.3021655988693237,0.1559401692491347,0.13359920656017749,0.33695407975495917,0.34005254594223444,0.022014136215051022
6,2.041751057068507,2.00317742784818,0.224,0.2175,0.11155287488301595,0.09125536769628524,0.29787440649668373,0.30678979953130087,0.14885210114437017,0.1216538388027765,0.33677609013707194,0.34109490584723573,0.018477416386206952
7,2.0252152311007183,4.961426792939504,0.2215,0.10916666666666666,0.10803549647331238,0.11670256505409876,0.29812184476852416,0.3000459329287211,0.144213630999403,0.15080235964334385,0.33615634684360185,0.34627765594417514,-0.09920758232474328
8,1.9580907011032105,2.165768078962962,0.23683333333333334,0.21666666666666667,0.10225447895129522,0.07798373291889826,0.29812907163302105,0.30060805161794024,0.1359394058645679,0.10731841844846626,0.3360505953125046,0.3416218572207515,0.02737077439824742
9,1.930576008717219,1.9151307543118794,0.24016666666666667,0.22583333333333333,0.09680699451764424,0.08057760775089264,0.29732527550061544,0.3052596640586853,0.12937303437937364,0.10232600229292249,0.3354741038235927,0.3404855826343921,0.03291469742854436
10,1.9013137633005779,3.6232337601979574,0.24133333333333334,0.12083333333333333,0.09290721474091213,0.07391803721586863,0.29664671603838605,0.3018627349535624,0.12405281496919976,0.09846454001728286,0.33482244584307463,0.3416625469916948,-0.0670570527513822
