epoch,train_loss,val_loss,train_acc_exact,val_acc_exact,train_mae_speed,val_mae_speed,train_mae_omega,val_mae_omega,train_rmse_speed,val_rmse_speed,train_rmse_omega,val_rmse_omega,score
1,2.971867808500926,2.7034241835276287,0.098,0.1375,0.1067042373518149,0.07350080668926239,0.2661082557439804,0.27070211092631025,0.1412079198338091,0.09398165979133674,0.29023098452039386,0.28559195044870567,-0.03460145880778631
2,2.6930350160598753,2.606945780913035,0.13066666666666665,0.13333333333333333,0.06569638355076313,0.04313398723800977,0.26653060913085935,0.2714411747455597,0.0872721438323115,0.05879857773361361,0.28918121755901915,0.2859146574585943,-0.02395424765845139
3,2.5371389396985373,2.206369189421336,0.15833333333333333,0.1975,0.0497455618083477,0.035159937640031176,0.2662388436794281,0.26906742215156554,0.06491931458501354,0.04632286721615897,0.2862650494492415,0.28479705047588066,0.045386320104201655
4,2.234787290096283,2.201356279850006,0.21166666666666667,0.20583333333333334,0.04082041574021181,0.026060793648163477,0.2659860903422038,0.2618403200308482,0.05345144086461033,0.03549771343723501,0.2859812418688542,0.2851706947953105,0.06188277649382751
5,2.2136311117808023,2.1946219484011333,0.211,0.2025,0.03226247820258141,0.024316289549072584,0.26568464557329813,0.2691174459457397,0.042273903119138985,0.031284616440594645,0.28528631948830124,0.28416828075819367,0.05578313225259385
6,2.2095480879147846,2.19425611893336,0.21016666666666667,0.20166666666666666,0.028925571754574775,0.02184689521789551,0.26537198265393575,0.2642919067541758,0.03818713492284605,0.028538331616235126,0.28466054789149464,0.2839050797931892,0.058597265680631005
7,2.2114437937736513,2.192430345217387,0.22266666666666668,0.19666666666666666,0.027672971790035566,0.02020169161260128,0.26468543815612794,0.2640467981497447,0.0365227009289718,0.025062470039655373,0.28384458880349733,0.28409834948535506,0.05454242178549368
8,2.1971726886431378,2.190762654940287,0.2165,0.19416666666666665,0.025740542734662693,0.018371946116288503,0.264837814728419,0.2712465151151021,0.03360604365511204,0.023397210023748033,0.2830916781672677,0.2844961331081795,0.04935743605097134
9,2.193912867307663,2.1909087618192036,0.22733333333333333,0.2025,0.024390804280837376,0.017549712508916855,0.26433163857460024,0.2666293994585673,0.03170439671253159,0.023136113342120068,0.2829685299930598,0.2840499735701207,0.06041044401625795
10,2.1919657683372495,2.1929132024447124,0.22866666666666666,0.18583333333333332,0.02289761966963609,0.019523716121912,0.2647311136722565,0.2655295431613922,0.030114084252479995,0.024268044020173733,0.2831714187236988,0.2843165547183876,0.043306703691681214
