epoch,train_loss,val_loss,train_acc_exact,val_acc_exact,train_mae_speed,val_mae_speed,train_mae_omega,val_mae_omega,train_rmse_speed,val_rmse_speed,train_rmse_omega,val_rmse_omega,score
1,2.5158106724421185,1.9603570969899495,0.16266666666666665,0.2,0.138117238342762,0.0980250961581866,0.30786789846420287,0.3005529268582662,0.1731847934703573,0.12534878704718821,0.35942974049609955,0.3401182412257925,0.0007109884917736176
2,1.4217523690859477,1.2059963524341584,0.313,0.3425,0.0868736130297184,0.04189670378963153,0.299347357749939,0.3000775138537089,0.10718813344779392,0.052725403016592745,0.34447602796129184,0.34071352651151987,0.17151289117832982
3,1.1873264455795287,1.1768060155709585,0.3476666666666667,0.3425,0.04367762232820193,0.0310140860080719,0.298801939646403,0.2943104592959086,0.05607563812727552,0.0382359670121628,0.3403206022761708,0.34363552701692496,0.1798377273480098
4,1.1794874364535013,1.1725422255198161,0.3415,0.33916666666666667,0.0340975827674071,0.03657269592086474,0.29582969403266907,0.3015840669473012,0.045011890318742004,0.05610899656374949,0.33640669391967193,0.33765156177335803,0.17008828523258368
5,1.1695696620941163,2.0943285779158276,0.35483333333333333,0.225,0.029691455940405526,0.03240145449837049,0.2944871857961019,0.3044814968109131,0.040086446620692065,0.04147127860500053,0.33479684672989996,0.34012778883134975,0.05655852434535821
6,1.161671615521113,1.6700898643334707,0.3511666666666667,0.2775,0.028132228364547093,0.061094436471660934,0.2900706218878428,0.2983732370535533,0.039775691766876564,0.0903976346548066,0.33046338821762933,0.3399644998174347,0.0977661632373929
7,1.1556152347723643,223.03172368367512,0.382,0.0525,0.03380471702416738,0.32000000913937887,0.28347738389174143,0.3372323751449585,0.05096542987718888,0.35777089003340323,0.32625473657241433,0.47713277663290404,-0.2761161921421687
8,1.1407873480319977,1.9872192080815634,0.3985,0.29833333333333334,0.0341763998568058,0.07126974903047084,0.27652062972386676,0.3143636775016785,0.051665045985148185,0.1187855946896964,0.32050455002225564,0.3634164696619774,0.10551662006725868
9,1.1078626720110576,4.969085453351338,0.417,0.26666666666666666,0.03327225138743718,0.11236735155185064,0.2658169243335724,0.2934446851412455,0.05103747546900548,0.17610271813506054,0.3136996086024732,0.372860495458813,0.0637606483201186
10,1.0742460474173228,68.76656885782877,0.448,0.0475,0.03361546034614245,0.2529239594936371,0.25722459475199383,0.3078765964508057,0.051034733003714625,0.2851327693103114,0.3081022393187857,0.4065282357917108,-0.2329002779722214
11,1.072169141570727,68.68244251251221,0.4593333333333333,0.06583333333333333,0.03523190455635389,0.13424906273682913,0.2567979629834493,0.3371406404177348,0.052858324817721763,0.1762018935179208,0.3076703205058718,0.4769465332242243,-0.16986151824394863
12,0.9921865559418996,1.6109676277637481,0.5276666666666666,0.345,0.03799656167626381,0.04213052317500114,0.24576586039861043,0.2722880371411641,0.056162691484217264,0.05535542071734771,0.2970671115145172,0.34011998346693284,0.18779071984191734
13,0.8588341860771179,114.8385191599528,0.6238333333333334,0.03333333333333333,0.03937337105472882,0.28692231158415477,0.23777665623029073,0.3372220555941264,0.057736195940768606,0.3096377222131995,0.29300466854739804,0.47711582850548534,-0.27873885025580725
14,0.7060752753218015,1.6216307771205902,0.7073333333333334,0.5116666666666667,0.04317734265327454,0.048959118376175566,0.2436475041707357,0.2702970826625824,0.061178366220039644,0.07097075712927327,0.2988703150999593,0.3364567353099434,0.35203856614728773
15,0.5769546894431115,48.26072851816813,0.7833333333333333,0.24083333333333334,0.03916200045744578,0.12220221678415934,0.23359782457351685,0.31239004532496134,0.059521448731509545,0.17855433977051904,0.28667611025948453,0.4099194892671864,0.023537202278773012
16,0.4979959381222725,3.9442842920621235,0.8131666666666667,0.6791666666666667,0.03621223503351211,0.04741024782260259,0.21494447668393454,0.22389517466227213,0.055191628186241376,0.09667746813471242,0.2672698299913849,0.2983839839200201,0.5435139554242293
17,0.4235905243655046,3.9355391788482668,0.8455,0.5708333333333333,0.03463393907745679,0.05443414593736331,0.18797676964600882,0.2407557733853658,0.05341619837917254,0.10310122344223188,0.2404687572377621,0.3135636985152182,0.42323837367196876
18,0.3459280785222848,8.343784934679666,0.8801666666666667,0.3233333333333333,0.032256487786769865,0.07426390022039414,0.16786690890789033,0.25781119108200073,0.05078134543458823,0.12649786829717036,0.22062680088817518,0.34405304324360075,0.15729578768213587
