epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
59,52.1446,0.007482,0.999667,0.999333,1.0,0.999,0.025931,1.0,0.993333,1.0,0.993333
60,52.746,0.040805,0.999,0.992333,0.998333,0.99,3591.284251,0.23,0.333333,0.5,0.038333
61,52.3046,0.077708,0.997667,0.983667,0.996333,0.978,0.03551,1.0,0.993333,1.0,0.993333
62,52.7036,0.040692,0.999333,0.991,0.999,0.989333,65.455949,0.61,0.7,0.561667,0.326667
63,52.2121,0.011502,0.999667,0.997,0.999667,0.996333,0.006388,1.0,0.998333,1.0,0.998333
64,52.729,0.007279,0.999,0.999333,0.999667,0.998,0.018193,1.0,0.996667,1.0,0.996667
65,52.273,0.0042,1.0,0.999333,1.0,0.999333,0.019425,1.0,0.995,1.0,0.995
66,52.6417,0.01925,0.998,0.995,0.999333,0.992333,0.079387,1.0,0.981667,1.0,0.981667
67,52.614,0.008858,0.999333,0.997667,0.999667,0.997,0.019295,1.0,0.995,1.0,0.995
68,52.2295,0.058108,0.999,0.987667,0.998333,0.985,9.143704,1.0,0.946667,0.503333,0.47
69,52.7053,0.031374,0.999,0.992333,0.998667,0.99,0.246597,0.975,0.961667,1.0,0.946667
70,52.2355,0.048933,0.998667,0.987,0.998667,0.984333,0.058211,1.0,0.985,1.0,0.985
71,52.7084,0.02742,0.998667,0.993667,0.998333,0.991,0.013122,1.0,0.996667,1.0,0.996667
72,52.1449,0.003891,0.999667,1.0,0.999667,0.999333,0.021865,1.0,0.995,1.0,0.995
73,52.73,0.003308,1.0,0.999667,1.0,0.999667,0.011681,1.0,0.996667,1.0,0.996667
74,52.2044,0.002436,1.0,0.999667,1.0,0.999667,0.0086,1.0,0.996667,1.0,0.996667
75,52.8368,0.002176,0.999667,1.0,1.0,0.999667,0.004666,1.0,0.998333,1.0,0.998333
76,52.2309,0.006486,0.999667,0.998333,1.0,0.998,0.020325,1.0,0.995,1.0,0.995
77,52.6256,0.066446,0.999333,0.983,0.998333,0.981,9.733412,0.521667,0.555,0.998333,0.44
78,52.1284,0.03839,0.999333,0.991333,0.999,0.989667,386.584766,0.208333,0.333333,0.5,0.033333
