epoch,train_loss,val_loss,train_acc_exact,val_acc_exact,train_mae_speed,val_mae_speed,train_mae_omega,val_mae_omega,train_rmse_speed,val_rmse_speed,train_rmse_omega,val_rmse_omega,score
1,2.996466478506724,2.7589814265569053,0.10333333333333333,0.12666666666666668,0.1082785058716933,0.07992483779788018,0.30089195744196573,0.2987699290116628,0.1432883339367966,0.09981557969529735,0.3410560100714591,0.33980501546119257,-0.06268071673810482
2,2.7032002504666646,2.630669697125753,0.13116666666666665,0.13416666666666666,0.06965635056296984,0.047624502976735435,0.300380052169164,0.2979521290461222,0.09031644957933103,0.06390812882008448,0.3411134250573948,0.33983394637893666,-0.03862164934476217
3,2.56340270837148,2.2394113222757976,0.1525,0.18916666666666668,0.051207478771607085,0.03664869743088881,0.2996966890494029,0.29791206439336143,0.06580511372801179,0.050100554121552995,0.33958045657915,0.3382265347698616,0.021886285754541546
4,2.24507706562678,2.220726402600606,0.207,0.18833333333333332,0.043433780948321024,0.028955260887742043,0.298995809396108,0.3055358060201009,0.0553721754827917,0.039742973819879145,0.33870815151744843,0.3412384655334044,0.021087799879411867
5,2.2277167065938315,2.2105608940124513,0.21333333333333335,0.19666666666666666,0.03546275045971076,0.02787712335586548,0.2993997566699982,0.3015220840771993,0.04572055065178167,0.0361254681821355,0.3377149889398191,0.33872696832833926,0.03196706295013424
6,2.21932110786438,2.2075488249460857,0.21616666666666667,0.20333333333333334,0.03216187553604444,0.02329083355764548,0.2987079904079437,0.30145838737487796,0.041267000658771334,0.030225805713156965,0.33707201630244293,0.339796737985444,0.04095872286707161
7,2.2148468430836994,2.2110522866249083,0.22566666666666665,0.19583333333333333,0.029776401703556377,0.023222201839089393,0.29870447834332786,0.3003506859143575,0.03850548708104708,0.029947146035641883,0.3366057366332988,0.339158915802935,0.034046889456609886
8,2.2119417691230776,2.2088850378990172,0.23183333333333334,0.19333333333333333,0.02810436617334684,0.02602540058394273,0.29740245815118155,0.3001960051059723,0.03665713957323423,0.031575496544943314,0.3358194030948194,0.33867027314601816,0.03022263048837584
9,2.204462172985077,2.2058515191078185,0.23566666666666666,0.21083333333333334,0.028254624903202057,0.022801056057214737,0.29845765403906505,0.29905126094818113,0.03627498264768298,0.02916378792182933,0.3361359575306601,0.3391286896705159,0.04990717483063542
10,2.2003237811724343,2.2053149620691936,0.24216666666666667,0.20333333333333334,0.028371891617774963,0.02505573650201162,0.2966598770618439,0.2995415771007538,0.03647808580117587,0.030357400939357595,0.3348729821512548,0.33757102492709146,0.04103467653195064
11,2.195435084501902,2.218313431739807,0.25783333333333336,0.18416666666666667,0.029529558524489404,0.02929956222573916,0.2945600251356761,0.2951594090461731,0.037878472154705384,0.03650265975367992,0.3325805683925902,0.3357973010246092,0.021937181030710545
12,2.1879703783988953,2.203986120223999,0.2628333333333333,0.21333333333333335,0.029114057809114455,0.023706091443697612,0.29047277569770813,0.29148149768511455,0.03768052043972282,0.029068440164381447,0.3287329917093031,0.3322879258406649,0.05573953876892726
13,2.1723684147993723,2.1772879640261333,0.2773333333333333,0.24583333333333332,0.02873845101892948,0.02297862639029821,0.2823663884003957,0.28023323754469553,0.03741378325379837,0.029967232839943226,0.32144350804902444,0.32017355316552853,0.09422740136583646
14,2.1820557630062103,2.026879827181498,0.307,0.345,0.03230482020974159,0.028007545992732048,0.24355015114943188,0.18856929977734885,0.042838342517543995,0.03644440269135298,0.28778802037070456,0.23337545954814493,0.23671157711495952
15,2.0440203980604807,2.0349216401576995,0.3426666666666667,0.30583333333333335,0.03425643043220043,0.035819658637046815,0.1776752281188965,0.1778218412399292,0.045072067231515286,0.042895596666412295,0.22590497291043188,0.23245898060099698,0.19901258339484534
16,1.9956285238265992,1.9665579458077749,0.3665,0.3433333333333333,0.032674908404548966,0.028460018833478293,0.15575762311617533,0.1450980199376742,0.04306655686792576,0.03590990562888186,0.20439712012447128,0.19914085514004923,0.2565543139477571
17,1.957717439730962,1.9542897820472718,0.37333333333333335,0.3383333333333333,0.029825528661410014,0.0241019365688165,0.14040884900093079,0.14420983910560609,0.039202726690385256,0.03084395314764159,0.18845832459094958,0.19518625610800883,0.25417744549612203
