epoch,dt_sec,train_loss,train_acc_motion,train_acc_rot,train_acc_shape,train_acc_exact,val_loss,val_acc_motion,val_acc_rot,val_acc_shape,val_acc_exact
23,52.2137,0.981103,0.997667,0.467333,0.998333,0.464333,0.951958,1.0,0.488333,0.998333,0.486667
24,52.7034,0.960791,0.997333,0.475,0.999333,0.473333,0.94437,1.0,0.503333,1.0,0.503333
25,52.2907,0.89961,0.999667,0.528333,0.998667,0.527,0.896906,1.0,0.541667,0.998333,0.541667
26,52.5826,0.845592,0.996333,0.573,0.998333,0.569333,0.868201,0.99,0.593333,0.993333,0.578333
27,52.0493,0.765978,0.994333,0.625,0.998667,0.62,0.764002,0.998333,0.623333,1.0,0.621667
28,52.7143,0.66602,0.992333,0.715333,0.998667,0.708333,13.03318,0.4,0.343333,1.0,0.133333
29,52.1749,0.51914,0.994,0.788333,0.997333,0.78,3.901231,0.995,0.72,0.668333,0.465
30,52.7629,0.497396,0.996333,0.807667,0.991333,0.797,7.841032,0.416667,0.573333,1.0,0.215
31,52.2005,0.338614,0.995,0.879667,0.998667,0.874,0.735656,0.931667,0.791667,1.0,0.738333
32,52.6956,0.242497,0.997667,0.918667,1.0,0.916333,0.265408,1.0,0.9,0.998333,0.898333
33,52.2139,0.201622,0.997333,0.935667,0.996667,0.929667,0.116859,1.0,0.966667,1.0,0.966667
34,52.6344,0.218053,0.995333,0.939333,0.993667,0.929,0.149155,1.0,0.946667,1.0,0.946667
35,52.2273,0.096903,0.997333,0.972,0.999,0.968333,0.113832,1.0,0.958333,1.0,0.958333
36,52.7554,0.072654,0.996333,0.981333,0.999,0.976667,1.032159,0.986667,0.856667,0.988333,0.838333
37,52.2374,0.119979,0.999,0.961333,0.999,0.959667,0.061415,1.0,0.978333,0.998333,0.976667
38,52.6742,0.08436,0.996333,0.978,0.999333,0.974,0.028813,1.0,0.988333,1.0,0.988333
39,52.2916,0.051741,0.998333,0.988333,1.0,0.986667,0.039766,1.0,0.988333,1.0,0.988333
40,52.8809,0.090549,0.997667,0.976667,0.999667,0.974,0.021222,1.0,0.993333,1.0,0.993333
41,52.2618,0.033206,0.998333,0.994,0.998,0.990333,1.725246,0.81,0.896667,0.998333,0.736667
42,52.729,0.095487,0.999333,0.983,0.992,0.974333,0.087766,1.0,0.973333,1.0,0.973333
43,52.2261,0.024907,1.0,0.994,1.0,0.994,8.22258,0.46,0.951667,1.0,0.441667
44,52.7264,0.061129,0.997333,0.986667,0.999667,0.984,0.110441,1.0,0.955,1.0,0.955
45,52.6908,0.07583,0.998333,0.978333,0.999333,0.976,0.074793,1.0,0.968333,1.0,0.968333
46,52.1668,0.025694,0.999,0.993333,0.999667,0.992,0.003419,1.0,1.0,1.0,1.0
47,52.7427,0.042853,0.998333,0.989667,0.998667,0.986667,0.037645,1.0,0.986667,1.0,0.986667
48,52.156,0.016731,0.998667,0.996333,1.0,0.995,0.003768,1.0,1.0,1.0,1.0
49,52.6597,0.010743,0.998667,0.998333,1.0,0.997,0.040639,1.0,0.991667,1.0,0.991667
50,52.2626,0.014928,0.998667,0.998,1.0,0.996667,0.023625,1.0,0.993333,1.0,0.993333
51,52.8639,0.089044,0.999,0.979667,0.998333,0.977333,0.017819,1.0,0.996667,1.0,0.996667
52,52.2222,0.084428,0.998,0.981333,0.997667,0.977,0.04739,1.0,0.978333,1.0,0.978333
53,52.7898,0.041796,0.996333,0.993,0.999667,0.989,0.011215,1.0,0.996667,0.998333,0.995
54,52.3224,0.014721,0.999333,0.998333,0.999333,0.997,0.001987,1.0,1.0,1.0,1.0
55,52.7018,0.080392,0.999,0.98,1.0,0.979333,0.011466,1.0,1.0,1.0,1.0
56,52.2156,0.021079,0.998667,0.997,0.997333,0.993,0.003915,1.0,1.0,1.0,1.0
57,52.8339,0.024529,0.999333,0.995333,0.998333,0.993,0.002249,1.0,1.0,1.0,1.0
58,52.2706,0.011424,0.999667,0.998333,0.999667,0.997667,0.016206,1.0,0.993333,1.0,0.993333
59,52.7588,0.013196,0.999333,0.996333,1.0,0.995667,1.796003,0.805,0.975,0.986667,0.786667
60,52.2494,0.070844,0.998333,0.983667,1.0,0.982,0.025455,1.0,0.993333,1.0,0.993333
61,52.7547,0.020757,0.998333,0.998,0.998333,0.994667,0.005707,1.0,0.996667,1.0,0.996667
